antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Spirtus'}),frozenset({'1liter'}),0.0037479921470640726,0.03159021952525433,0.0037479921470640726,1.0,31.65536723163842,0.003629592252359389,inf,0.9720530275886778
frozenset({'Tabung'}),frozenset({'1m3'}),0.042477244333392825,0.15384615384615385,0.0117794038907728,0.2773109243697479,1.8025210084033614,0.00524444322409698,1.170840787119857,0.46497218221356146
frozenset({'nitro'}),frozenset({'1m3'}),0.003569516330537212,0.15384615384615385,0.003569516330537212,1.0,6.5,0.003020359971993026,inf,0.8491850259716999
frozenset({'besi'}),frozenset({'Walker'}),0.010173121542031054,0.010530073175084776,0.007852935927181866,0.7719298245614035,73.30716622063633,0.007745812212925248,4.338445063770781,0.9964962462708588
frozenset({'Walker'}),frozenset({'besi'}),0.010530073175084776,0.010173121542031054,0.007852935927181866,0.7457627118644067,73.30716622063633,0.007745812212925248,3.8933190552680097,0.9968557326511873
frozenset({'Medical'}),frozenset({'Regulator'}),0.0037479921470640726,0.02106014635016955,0.0037479921470640726,1.0,47.483050847457626,0.003669058883927617,inf,0.9826227158724472
frozenset({'Regulator'}),frozenset({'Medical'}),0.02106014635016955,0.0037479921470640726,0.0037479921470640726,0.17796610169491525,47.483050847457626,0.003669058883927617,1.2119354322334683,1.0
frozenset({'Regulator'}),frozenset({'Lotus'}),0.02106014635016955,0.0037479921470640726,0.0037479921470640726,0.17796610169491525,47.483050847457626,0.003669058883927617,1.2119354322334683,1.0
frozenset({'Lotus'}),frozenset({'Regulator'}),0.0037479921470640726,0.02106014635016955,0.0037479921470640726,1.0,47.483050847457626,0.003669058883927617,inf,0.9826227158724472
frozenset({'biasa'}),frozenset({'Regulator'}),0.013921113689095127,0.02106014635016955,0.013921113689095127,1.0,47.483050847457626,0.013627932997445434,inf,0.992760180995475
frozenset({'Regulator'}),frozenset({'biasa'}),0.02106014635016955,0.013921113689095127,0.013921113689095127,0.6610169491525424,47.48305084745763,0.013627932997445434,2.9089327146171695,0.9999999999999999
frozenset({'Medical'}),frozenset({'Lotus'}),0.0037479921470640726,0.0037479921470640726,0.0037479921470640726,1.0,266.8095238095238,0.0037339447019296185,inf,1.0
frozenset({'Lotus'}),frozenset({'Medical'}),0.0037479921470640726,0.0037479921470640726,0.0037479921470640726,1.0,266.8095238095238,0.0037339447019296185,inf,1.0
frozenset({'Pipet'}),frozenset({'plastik'}),0.006603605211493843,0.005354274495805818,0.0037479921470640726,0.5675675675675675,106.00270270270269,0.0037126346320998007,2.300118240228449,0.9971510702735998
frozenset({'plastik'}),frozenset({'Pipet'}),0.005354274495805818,0.006603605211493843,0.0037479921470640726,0.7,106.00270270270269,0.0037126346320998007,3.3113213159616866,0.9958985927046218
frozenset({'ml'}),frozenset({'plastik'}),0.008923790826343031,0.005354274495805818,0.0037479921470640726,0.41999999999999993,78.442,0.0037002117214366783,1.7149064232830933,0.9961410820405958
frozenset({'plastik'}),frozenset({'ml'}),0.005354274495805818,0.008923790826343031,0.0037479921470640726,0.7,78.442,0.0037002117214366783,3.3035873639121895,0.9925661992771271
frozenset({'co2'}),frozenset({'isi'}),0.01124397644119222,0.03997858290201678,0.01124397644119222,1.0,25.013392857142854,0.010794458196889692,inf,0.9709386281588448
frozenset({'isi'}),frozenset({'co2'}),0.03997858290201678,0.01124397644119222,0.01124397644119222,0.28125,25.013392857142854,0.010794458196889692,1.375660554516602,0.9999999999999999
frozenset({'nitrogen6m3'}),frozenset({'isi'}),0.01445654113867571,0.03997858290201678,0.01445654113867571,1.0,25.013392857142854,0.013878589110286747,inf,0.9741035856573705
frozenset({'isi'}),frozenset({'nitrogen6m3'}),0.03997858290201678,0.01445654113867571,0.01445654113867571,0.36160714285714285,25.013392857142858,0.013878589110286747,1.543788355139417,1.0
frozenset({'acetylene'}),frozenset({'isi'}),0.006246653578440122,0.03997858290201678,0.005354274495805818,0.8571428571428571,21.44005102040816,0.00510454213785997,6.7201499196858805,0.9593510536398467
frozenset({'0.5m3'}),frozenset({'isi'}),0.004640371229698376,0.03997858290201678,0.004640371229698376,1.0,25.013392857142854,0.004454855763795746,inf,0.9644970414201185
frozenset({'1m3/argon'}),frozenset({'isi'}),0.0037479921470640726,0.03997858290201678,0.0037479921470640726,1.0,25.013392857142854,0.003598152732296564,inf,0.963633106413472
frozenset({'tutup'}),frozenset({'laki'}),0.0037479921470640726,0.0037479921470640726,0.0037479921470640726,1.0,266.8095238095238,0.0037339447019296185,inf,1.0
frozenset({'laki'}),frozenset({'tutup'}),0.0037479921470640726,0.0037479921470640726,0.0037479921470640726,1.0,266.8095238095238,0.0037339447019296185,inf,1.0
frozenset({'reaksi'}),frozenset({'Tabung'}),0.006603605211493843,0.042477244333392825,0.006068177761913261,0.918918918918919,21.633204633204635,0.00578767480986337,11.809447319888163,0.9601149838303988
frozenset({'air'}),frozenset({'Tabung'}),0.005354274495805818,0.042477244333392825,0.004997322862752097,0.9333333333333333,21.972549019607843,0.0047698880367657,14.36284133499911,0.9596267719361206
frozenset({'lokal'}),frozenset({'Tabung'}),0.004104943780117794,0.042477244333392825,0.003926467963590933,0.9565217391304347,22.51845085860431,0.0037521012636680283,22.023023380331924,0.9595307917888563
frozenset({'16*150mm'}),frozenset({'Tabung'}),0.003926467963590933,0.042477244333392825,0.003926467963590933,1.0,23.54201680672269,0.003759682424534242,inf,0.9612972585558144
frozenset({'gea'}),frozenset({'Selang'}),0.008209887560235588,0.02909155809387828,0.006425129394966982,0.782608695652174,26.9015737530008,0.00618629097406418,4.46617883276816,0.9707975926259172
frozenset({'Selang'}),frozenset({'gea'}),0.02909155809387828,0.008209887560235588,0.006425129394966982,0.22085889570552147,26.9015737530008,0.00618629097406418,1.2729274671470994,0.9916768790849674
frozenset({'canul'}),frozenset({'Selang'}),0.02659289666250223,0.02909155809387828,0.02659289666250223,1.0,34.374233128834355,0.025819267864360545,inf,0.9974330766409973
frozenset({'Selang'}),frozenset({'canul'}),0.02909155809387828,0.02659289666250223,0.02659289666250223,0.9141104294478528,34.374233128834355,0.025819267864360545,11.333239846000874,1.0
frozenset({'cosmomed'}),frozenset({'Selang'}),0.011422452257719078,0.02909155809387828,0.009816169908977334,0.8593750000000001,29.540356595092028,0.009483872975547349,6.904237809110204,0.9773112967552396
frozenset({'Selang'}),frozenset({'cosmomed'}),0.02909155809387828,0.011422452257719078,0.009816169908977334,0.3374233128834356,29.540356595092025,0.009483872975547349,1.49201981742585,0.99509692513369
frozenset({'onehealth'}),frozenset({'Selang'}),0.021238622166696412,0.02909155809387828,0.011957879707299661,0.5630252100840336,19.35355982883951,0.011340015096703281,2.2218866266697783,0.9689081942584669
frozenset({'Selang'}),frozenset({'onehealth'}),0.02909155809387828,0.021238622166696412,0.011957879707299661,0.4110429447852761,19.35355982883951,0.011340015096703281,1.661855256112797,0.976744951712028
frozenset({'canul'}),frozenset({'gea'}),0.02659289666250223,0.008209887560235588,0.004997322862752097,0.18791946308724833,22.889407645170703,0.00477899817125199,1.2212952624258255,0.9824375294672324
frozenset({'gea'}),frozenset({'canul'}),0.008209887560235588,0.02659289666250223,0.004997322862752097,0.6086956521739131,22.889407645170703,0.00477899817125199,2.4875959307513833,0.9642278721818042
frozenset({'cosmomed'}),frozenset({'canul'}),0.011422452257719078,0.02659289666250223,0.009816169908977334,0.8593750000000001,32.315960570469805,0.009512413816455446,6.922006068177768,0.9802524249536345
frozenset({'canul'}),frozenset({'cosmomed'}),0.02659289666250223,0.011422452257719078,0.009816169908977334,0.3691275167785235,32.315960570469805,0.009512413816455446,1.5670005809957432,0.9955295529552954
frozenset({'canul'}),frozenset({'onehealth'}),0.02659289666250223,0.021238622166696412,0.01124397644119222,0.4228187919463087,19.908014212396367,0.010679179956659332,1.6957609918274679,0.9757160901275312
frozenset({'onehealth'}),frozenset({'canul'}),0.021238622166696412,0.02659289666250223,0.01124397644119222,0.5294117647058824,19.908014212396367,0.010679179956659332,2.0684900945921827,0.9703784747548423
frozenset({'Easytouch'}),frozenset({'strip'}),0.004640371229698376,0.013207210422987685,0.003569516330537212,0.7692307692307693,58.24324324324325,0.0035082299712658077,4.276102088167054,0.9874125874125875
frozenset({'strip'}),frozenset({'Easytouch'}),0.013207210422987685,0.004640371229698376,0.003569516330537212,0.2702702702702703,58.24324324324325,0.0035082299712658077,1.3640113431296725,0.9959848073792729
frozenset({'Easytouch'}),frozenset({'gula'}),0.004640371229698376,0.004104943780117794,0.003569516330537212,0.7692307692307693,187.3913043478261,0.0035504678675204243,4.31554524361949,0.9993006993006993
frozenset({'gula'}),frozenset({'Easytouch'}),0.004104943780117794,0.004640371229698376,0.003569516330537212,0.8695652173913043,187.3913043478261,0.0035504678675204243,7.6310904872389775,0.9987634408602152
frozenset({'Easytouch'}),frozenset({'darah'}),0.004640371229698376,0.004104943780117794,0.003569516330537212,0.7692307692307693,187.3913043478261,0.0035504678675204243,4.31554524361949,0.9993006993006993
frozenset({'darah'}),frozenset({'Easytouch'}),0.004104943780117794,0.004640371229698376,0.003569516330537212,0.8695652173913043,187.3913043478261,0.0035504678675204243,7.6310904872389775,0.9987634408602152
frozenset({'Kasa'}),frozenset({'hexa'}),0.004640371229698376,0.003212564697483491,0.003212564697483491,0.6923076923076923,215.5,0.0031976572046877438,3.2395591647331785,1.0
frozenset({'hexa'}),frozenset({'Kasa'}),0.003212564697483491,0.004640371229698376,0.003212564697483491,1.0,215.5,0.0031976572046877438,inf,0.9985675917636527
frozenset({'husada'}),frozenset({'Kasa'}),0.003212564697483491,0.004640371229698376,0.003212564697483491,1.0,215.5,0.0031976572046877438,inf,0.9985675917636527
frozenset({'Kasa'}),frozenset({'husada'}),0.004640371229698376,0.003212564697483491,0.003212564697483491,0.6923076923076923,215.5,0.0031976572046877438,3.2395591647331785,1.0
frozenset({'hidrophile'}),frozenset({'Kasa'}),0.003212564697483491,0.004640371229698376,0.003212564697483491,1.0,215.5,0.0031976572046877438,inf,0.9985675917636527
frozenset({'Kasa'}),frozenset({'hidrophile'}),0.004640371229698376,0.003212564697483491,0.003212564697483491,0.6923076923076923,215.5,0.0031976572046877438,3.2395591647331785,1.0
frozenset({'husada'}),frozenset({'hexa'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'hexa'}),frozenset({'husada'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'hidrophile'}),frozenset({'hexa'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'hexa'}),frozenset({'hidrophile'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'husada'}),frozenset({'hidrophile'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'hidrophile'}),frozenset({'husada'}),0.003212564697483491,0.003212564697483491,0.003212564697483491,1.0,311.27777777777777,0.003202244125547974,inf,1.0000000000000002
frozenset({'U-klem'}),frozenset({'renz'}),0.006603605211493843,0.012850258789933964,0.0030340888809566305,0.4594594594594595,35.75487987987988,0.002949230845042378,1.826227021238622,0.9784933736340385
frozenset({'renz'}),frozenset({'U-klem'}),0.012850258789933964,0.006603605211493843,0.0030340888809566305,0.23611111111111113,35.75487987987988,0.002949230845042378,1.3004461895413173,0.9846852499813883
frozenset({'U-klem'}),frozenset({'14cm'}),0.006603605211493843,0.0030340888809566305,0.0030340888809566305,0.4594594594594595,151.43243243243245,0.0030140529558102098,1.8443869355702303,1.0
frozenset({'14cm'}),frozenset({'U-klem'}),0.0030340888809566305,0.006603605211493843,0.0030340888809566305,1.0,151.43243243243242,0.0030140529558102098,inf,0.9964196204797708
frozenset({'Pinset'}),frozenset({'anatomis'}),0.008031411743708727,0.004104943780117794,0.004104943780117794,0.5111111111111112,124.51111111111113,0.004071975286434892,2.0370580695406684,1.0
frozenset({'anatomis'}),frozenset({'Pinset'}),0.004104943780117794,0.008031411743708727,0.004104943780117794,1.0,124.51111111111112,0.004071975286434892,inf,0.9960573476702509
frozenset({'Pinset'}),frozenset({'marwa'}),0.008031411743708727,0.014278065322148849,0.004640371229698376,0.5777777777777778,40.46611111111112,0.004525698208192629,2.334604582131753,0.9831843219752538
frozenset({'marwa'}),frozenset({'Pinset'}),0.014278065322148849,0.008031411743708727,0.004640371229698376,0.325,40.46611111111112,0.004525698208192629,1.469583093713024,0.9894148943578601
frozenset({'renz'}),frozenset({'14cm'}),0.012850258789933964,0.0030340888809566305,0.0030340888809566305,0.23611111111111113,77.81944444444444,0.0029951000536446765,1.305119010919475,1.0
frozenset({'14cm'}),frozenset({'renz'}),0.0030340888809566305,0.012850258789933964,0.0030340888809566305,1.0,77.81944444444444,0.0029951000536446765,inf,0.9901539563193698
frozenset({'18'}),frozenset({'renz'}),0.004461895413171516,0.012850258789933964,0.0030340888809566305,0.6799999999999999,52.91722222222222,0.002976752370203757,3.084842941281456,0.9854997574504883
frozenset({'renz'}),frozenset({'18'}),0.012850258789933964,0.004461895413171516,0.0030340888809566305,0.23611111111111113,52.91722222222222,0.002976752370203757,1.303249882368212,0.9938740999925554
frozenset({'renz'}),frozenset({'Needle'}),0.012850258789933964,0.00874531500981617,0.006068177761913261,0.47222222222222227,53.99716553287982,0.0059557982008376295,1.8781667715603487,0.9942569687430207
frozenset({'Needle'}),frozenset({'renz'}),0.00874531500981617,0.012850258789933964,0.006068177761913261,0.6938775510204082,53.99716553287982,0.0059557982008376295,3.224689154619549,0.9901395920269441
frozenset({'renz'}),frozenset({'holder'}),0.012850258789933964,0.00874531500981617,0.006068177761913261,0.47222222222222227,53.99716553287982,0.0059557982008376295,1.8781667715603487,0.9942569687430207
frozenset({'holder'}),frozenset({'renz'}),0.00874531500981617,0.012850258789933964,0.006068177761913261,0.6938775510204082,53.99716553287982,0.0059557982008376295,3.224689154619549,0.9901395920269441
frozenset({'14'}),frozenset({'renz'}),0.005175798679278957,0.012850258789933964,0.0030340888809566305,0.5862068965517242,45.618295019157095,0.0029675785284832973,2.3856118745909933,0.9831676481141434
frozenset({'renz'}),frozenset({'14'}),0.012850258789933964,0.005175798679278957,0.0030340888809566305,0.23611111111111113,45.618295019157095,0.0029675785284832973,1.3023153180925804,0.990811149988833
frozenset({'lokal'}),frozenset({'reaksi'}),0.004104943780117794,0.006603605211493843,0.003926467963590933,0.9565217391304347,144.8484136310223,0.003899360535451658,22.848117080135598,0.9971896383186706
frozenset({'reaksi'}),frozenset({'lokal'}),0.006603605211493843,0.004104943780117794,0.003926467963590933,0.5945945945945945,144.8484136310223,0.003899360535451658,2.456541138675709,0.999697840786594
frozenset({'reaksi'}),frozenset({'16*150mm'}),0.006603605211493843,0.003926467963590933,0.003926467963590933,0.5945945945945945,151.43243243243242,0.0039005391192838005,2.4569813790231416,1.0
frozenset({'16*150mm'}),frozenset({'reaksi'}),0.003926467963590933,0.006603605211493843,0.003926467963590933,1.0,151.43243243243242,0.0039005391192838005,inf,0.9973123096219315
frozenset({'Pipet'}),frozenset({'ml'}),0.006603605211493843,0.008923790826343031,0.0037479921470640726,0.5675675675675675,63.60162162162161,0.003689062955456953,2.2918637337140817,0.9908201153260442
frozenset({'ml'}),frozenset({'Pipet'}),0.008923790826343031,0.006603605211493843,0.0037479921470640726,0.41999999999999993,63.60162162162161,0.003689062955456953,1.7127524048077691,0.9931397014055037
frozenset({'kesehatan'}),frozenset({'Bola'}),0.01124397644119222,0.01124397644119222,0.01124397644119222,1.0,88.93650793650794,0.011117549434982133,inf,1.0
frozenset({'Bola'}),frozenset({'kesehatan'}),0.01124397644119222,0.01124397644119222,0.01124397644119222,1.0,88.93650793650794,0.011117549434982133,inf,1.0
